basket_id,customer_id,store_id,date,sku_id,qty,price,promo_flag
B016241,CU2248,S022,2025-11-29,D042,1,114.91,0
B016241,CU2248,S022,2025-11-29,C004,1,22.0,0
B016242,CU5675,S022,2025-11-29,D012,2,107.75,0
B016242,CU5675,S022,2025-11-29,W001,1,15.9,0
B016243,CU9679,S022,2025-11-29,D049,1,78.23,0
B016244,CU1463,S022,2025-11-29,D018,1,94.73,1
B016244,CU1463,S022,2025-11-29,W008,1,15.9,0
B016245,CU2576,S022,2025-11-29,D018,1,94.62,1
B016246,CU8952,S022,2025-11-29,D025,1,68.15,0
B016247,CU6667,S022,2025-11-30,D049,2,75.89,0
B016247,CU6667,S022,2025-11-30,W007,1,15.9,0
B016247,CU6667,S022,2025-11-30,C002,1,42.0,0
B016248,CU8548,S022,2025-11-30,D018,1,108.11,0
B016248,CU8548,S022,2025-11-30,W002,1,9.9,0
B016249,CU2576,S022,2025-11-30,D025,2,70.1,0
B016249,CU2576,S022,2025-11-30,W004,2,12.9,0
B016250,CU5964,S022,2025-11-30,D032,1,78.52,0
B016250,CU5964,S022,2025-11-30,W005,1,15.9,0
B016251,CU6183,S022,2025-11-30,D008,2,67.71,0
B016251,CU6183,S022,2025-11-30,W002,2,18.9,0
B016252,CU2112,S022,2025-11-30,D044,2,82.28,0
B016253,CU9234,S022,2025-11-30,D022,1,93.97,0
B016254,CU9248,S022,2025-11-30,D023,1,113.28,0
B016255,CU2163,S022,2025-11-30,D032,1,76.28,0
B016255,CU2163,S022,2025-11-30,C001,1,28.0,0
B016256,CU1709,S022,2025-11-30,D049,1,72.39,1
B016256,CU1709,S022,2025-11-30,W008,1,12.9,0
B016257,CU5634,S022,2025-11-30,D056,2,81.24,1
B016257,CU5634,S022,2025-11-30,W007,1,18.9,0
B016258,CU1038,S022,2025-11-30,D022,1,93.28,0
B016259,CU7060,S022,2025-11-30,D025,2,70.13,0
B016260,CU3359,S022,2025-11-30,D028,2,88.86,0
B016260,CU3359,S022,2025-11-30,W006,2,9.9,0
B016261,CU8843,S022,2025-12-01,D039,1,92.87,0
B016261,CU8843,S022,2025-12-01,W002,1,12.9,1
B016262,CU1453,S022,2025-12-01,D022,1,93.4,0
B016263,CU8849,S022,2025-12-01,D023,1,111.71,0
B016263,CU8849,S022,2025-12-01,W001,1,9.9,0
B016264,CU4871,S022,2025-12-01,D044,1,78.21,1
B016264,CU4871,S022,2025-12-01,W007,1,9.9,0
B016265,CU1828,S022,2025-12-01,D025,1,68.63,0
B016265,CU1828,S022,2025-12-01,W001,1,12.9,0
B016266,CU4330,S022,2025-12-01,D049,1,75.93,0
B016266,CU4330,S022,2025-12-01,W001,2,18.9,0
B016267,CU6453,S022,2025-12-01,D056,1,86.36,0
B016268,CU4298,S022,2025-12-01,D044,1,80.61,0
B016268,CU4298,S022,2025-12-01,C005,1,28.0,0
B016269,CU9028,S022,2025-12-01,D012,1,104.43,1
B016269,CU9028,S022,2025-12-01,W007,1,12.9,0
B016269,CU9028,S022,2025-12-01,C006,1,42.0,0
B016270,CU5130,S022,2025-12-01,D044,1,80.05,0
B016270,CU5130,S022,2025-12-01,W001,1,12.9,0
B016271,CU7400,S022,2025-12-01,D025,1,68.64,0
B016271,CU7400,S022,2025-12-01,W006,1,9.9,0
B016272,CU1249,S022,2025-12-01,D042,1,111.92,0
B016273,CU2133,S022,2025-12-01,D056,1,82.26,1
B016273,CU2133,S022,2025-12-01,W003,1,18.9,0
B016274,CU4437,S022,2025-12-01,D008,1,69.89,0
B016274,CU4437,S022,2025-12-01,W004,2,18.9,0
B016274,CU4437,S022,2025-12-01,C005,1,42.0,0
B016275,CU9953,S022,2025-12-02,D042,1,115.7,0
B016275,CU9953,S022,2025-12-02,W002,1,12.9,0
B016276,CU5336,S022,2025-12-02,D032,1,78.37,0
B016277,CU2482,S022,2025-12-02,D025,2,62.15,1
B016277,CU2482,S022,2025-12-02,W004,2,15.9,0
B016278,CU3626,S022,2025-12-02,D056,1,87.48,0
B016279,CU8486,S022,2025-12-02,D008,2,63.01,1
B016279,CU8486,S022,2025-12-02,W005,2,12.9,0
B016279,CU8486,S022,2025-12-02,C001,1,22.0,0
B016280,CU2371,S022,2025-12-02,D012,1,109.0,0
B016280,CU2371,S022,2025-12-02,C003,1,28.0,0
B016281,CU9901,S022,2025-12-02,D042,1,116.22,0
B016281,CU9901,S022,2025-12-02,W006,2,18.9,0
B016281,CU9901,S022,2025-12-02,C004,1,22.0,0
B016282,CU7342,S022,2025-12-02,D012,2,103.41,1
B016283,CU8966,S022,2025-12-02,D023,1,108.43,1
B016284,CU2982,S022,2025-12-02,D028,2,89.27,0
B016284,CU2982,S022,2025-12-02,W008,2,18.9,0
B016285,CU2796,S022,2025-12-02,D060,1,124.29,0
B016285,CU2796,S022,2025-12-02,W002,1,15.9,0
B016286,CU3495,S022,2025-12-02,D025,2,68.0,0
B016286,CU3495,S022,2025-12-02,W005,1,15.9,0
B016286,CU3495,S022,2025-12-02,C001,1,35.0,0
B016287,CU9592,S022,2025-12-02,D022,1,92.48,0
B016287,CU9592,S022,2025-12-02,W007,1,12.9,0
B016287,CU9592,S022,2025-12-02,C003,1,35.0,0
B016288,CU4010,S022,2025-12-02,D012,1,111.83,0
B016288,CU4010,S022,2025-12-02,C005,1,35.0,0
B016289,CU1829,S022,2025-12-03,D028,1,80.44,1
B016290,CU1285,S022,2025-12-03,D012,1,107.61,0
B016290,CU1285,S022,2025-12-03,C003,1,42.0,0
B016291,CU4149,S022,2025-12-03,D018,1,106.26,0
B016291,CU4149,S022,2025-12-03,W008,1,18.9,0
B016292,CU1389,S022,2025-12-03,D044,1,80.32,0
B016292,CU1389,S022,2025-12-03,W003,1,9.9,1
B016293,CU5726,S022,2025-12-03,D018,1,107.66,0
B016294,CU8686,S022,2025-12-03,D012,2,102.25,1
B016294,CU8686,S022,2025-12-03,W005,1,9.9,0
B016295,CU7394,S022,2025-12-03,D032,1,76.33,0
B016296,CU7078,S022,2025-12-03,D028,1,88.93,0
B016296,CU7078,S022,2025-12-03,W003,2,15.9,0
B016296,CU7078,S022,2025-12-03,C003,1,42.0,0
B016297,CU5563,S022,2025-12-03,D028,1,91.09,0
B016297,CU5563,S022,2025-12-03,C005,1,35.0,0
B016298,CU1276,S022,2025-12-03,D060,1,123.17,0
B016298,CU1276,S022,2025-12-03,W005,1,15.9,1
B016298,CU1276,S022,2025-12-03,C003,1,22.0,0
B016299,CU5115,S022,2025-12-03,D028,1,85.66,1
B016299,CU5115,S022,2025-12-03,W006,2,9.9,0
B016300,CU5477,S022,2025-12-03,D056,1,86.44,0
B016300,CU5477,S022,2025-12-03,W002,1,9.9,0
B016301,CU3273,S022,2025-12-03,D044,1,74.17,1
B016302,CU2960,S022,2025-12-03,D023,1,116.19,0
B016303,CU9592,S022,2025-12-04,D008,1,69.27,0
B016303,CU9592,S022,2025-12-04,W007,1,15.9,0
B016303,CU9592,S022,2025-12-04,C004,1,35.0,0
B016304,CU7035,S022,2025-12-04,D039,2,95.24,0
B016304,CU7035,S022,2025-12-04,W007,1,15.9,0
B016304,CU7035,S022,2025-12-04,C003,1,28.0,0
B016305,CU3191,S022,2025-12-04,D032,1,77.16,0
B016305,CU3191,S022,2025-12-04,W007,2,9.9,0
B016306,CU8957,S022,2025-12-04,D049,1,78.73,0
B016307,CU3298,S022,2025-12-04,D049,1,76.41,0
B016307,CU3298,S022,2025-12-04,W003,2,9.9,0
B016308,CU5621,S022,2025-12-04,D023,1,108.02,1
B016308,CU5621,S022,2025-12-04,W008,1,9.9,0
B016309,CU3469,S022,2025-12-04,D060,1,128.13,0
B016310,CU3719,S022,2025-12-04,D022,1,93.81,0
B016311,CU6313,S022,2025-12-04,D028,1,90.95,0
B016311,CU6313,S022,2025-12-04,W003,2,9.9,1
B016312,CU7139,S022,2025-12-04,D008,1,67.66,0
B016312,CU7139,S022,2025-12-04,W007,1,12.9,0
B016313,CU7800,S022,2025-12-04,D018,2,103.46,0
B016314,CU1397,S022,2025-12-04,D018,1,105.59,0
B016314,CU1397,S022,2025-12-04,W001,1,15.9,0
B016314,CU1397,S022,2025-12-04,C003,1,28.0,0
B016315,CU2444,S022,2025-12-04,D012,2,109.79,0
B016315,CU2444,S022,2025-12-04,W005,1,18.9,0
B016316,CU6695,S022,2025-12-04,D008,1,69.53,0
B016316,CU6695,S022,2025-12-04,W006,2,15.9,0
B016317,CU8871,S022,2025-12-05,D023,2,115.47,0
B016317,CU8871,S022,2025-12-05,C004,1,35.0,0
B016318,CU1741,S022,2025-12-05,D042,1,114.29,0
B016318,CU1741,S022,2025-12-05,W007,2,15.9,0
B016318,CU1741,S022,2025-12-05,C005,1,22.0,0
B016319,CU2831,S022,2025-12-05,D025,1,69.12,0
B016319,CU2831,S022,2025-12-05,W005,1,9.9,1
B016320,CU2629,S022,2025-12-05,D044,1,80.82,0
B016320,CU2629,S022,2025-12-05,W002,1,15.9,0
B016321,CU8449,S022,2025-12-05,D023,1,113.48,0
B016321,CU8449,S022,2025-12-05,W008,1,18.9,0
B016322,CU4019,S022,2025-12-05,D023,2,116.2,0
B016322,CU4019,S022,2025-12-05,C002,1,22.0,0
B016323,CU7122,S022,2025-12-05,D032,1,74.22,1
B016323,CU7122,S022,2025-12-05,C005,1,42.0,0
B016324,CU5617,S022,2025-12-05,D044,1,82.25,0
B016324,CU5617,S022,2025-12-05,W004,2,9.9,0
B016324,CU5617,S022,2025-12-05,C004,1,42.0,0
B016325,CU7562,S022,2025-12-05,D022,1,85.07,1
B016325,CU7562,S022,2025-12-05,W001,1,9.9,0
B016325,CU7562,S022,2025-12-05,C005,1,42.0,0
B016326,CU3025,S022,2025-12-05,D025,1,67.81,0
B016326,CU3025,S022,2025-12-05,C006,1,42.0,0
B016327,CU8779,S022,2025-12-05,D032,1,77.97,0
B016328,CU9288,S022,2025-12-05,D025,2,70.13,0
B016328,CU9288,S022,2025-12-05,W002,1,18.9,1
B016328,CU9288,S022,2025-12-05,C003,1,28.0,1
B016329,CU4536,S022,2025-12-05,D022,1,94.35,0
B016329,CU4536,S022,2025-12-05,W008,1,18.9,0
B016330,CU4997,S022,2025-12-05,D049,1,73.95,1
B016330,CU4997,S022,2025-12-05,W001,1,9.9,0
B016331,CU4986,S022,2025-12-06,D032,1,79.12,0
B016331,CU4986,S022,2025-12-06,W007,1,9.9,0
B016332,CU3335,S022,2025-12-06,D060,1,127.64,0
B016333,CU1649,S022,2025-12-06,D022,2,92.98,0
B016333,CU1649,S022,2025-12-06,W008,2,18.9,0
B016333,CU1649,S022,2025-12-06,C004,1,22.0,0
B016334,CU6622,S022,2025-12-06,D022,1,92.92,0
B016334,CU6622,S022,2025-12-06,W003,1,18.9,0
B016335,CU9898,S022,2025-12-06,D032,1,76.41,0
B016335,CU9898,S022,2025-12-06,W005,1,9.9,0
B016336,CU5025,S022,2025-12-06,D032,1,76.06,0
B016336,CU5025,S022,2025-12-06,C005,1,28.0,0
B016337,CU2494,S022,2025-12-06,D012,1,111.04,0
B016337,CU2494,S022,2025-12-06,W005,2,18.9,0
B016338,CU3312,S022,2025-12-06,D023,1,102.03,1
B016338,CU3312,S022,2025-12-06,W003,1,18.9,0
B016338,CU3312,S022,2025-12-06,C004,1,28.0,0
B016339,CU8025,S022,2025-12-06,D042,1,108.55,1
B016340,CU4397,S022,2025-12-06,D042,2,116.29,0
B016341,CU9041,S022,2025-12-06,D018,1,104.01,0
B016341,CU9041,S022,2025-12-06,W003,2,9.9,1
B016342,CU6421,S022,2025-12-06,D018,1,103.99,0
B016343,CU3523,S022,2025-12-06,D012,1,112.13,0
B016343,CU3523,S022,2025-12-06,W008,2,15.9,0
B016344,CU7296,S022,2025-12-06,D022,1,92.95,0
B016344,CU7296,S022,2025-12-06,W004,2,15.9,0
B016345,CU2609,S022,2025-12-07,D049,2,76.37,0
B016345,CU2609,S022,2025-12-07,C006,1,28.0,0
B016346,CU5910,S022,2025-12-07,D028,2,91.02,0
B016347,CU8763,S022,2025-12-07,D018,1,102.94,0
B016347,CU8763,S022,2025-12-07,W004,1,9.9,0
B016348,CU8402,S022,2025-12-07,D012,1,101.67,1
B016348,CU8402,S022,2025-12-07,W001,1,12.9,0
B016349,CU3572,S022,2025-12-07,D049,1,78.47,0
B016349,CU3572,S022,2025-12-07,W003,2,15.9,0
B016350,CU8821,S022,2025-12-07,D023,1,115.91,0
B016350,CU8821,S022,2025-12-07,W004,1,12.9,0
B016351,CU7290,S022,2025-12-07,D025,1,68.37,0
B016351,CU7290,S022,2025-12-07,W007,2,15.9,0
B016352,CU7290,S022,2025-12-07,D018,1,107.98,0
B016352,CU7290,S022,2025-12-07,W005,2,12.9,0
B016353,CU8019,S022,2025-12-07,D008,1,69.95,0
B016353,CU8019,S022,2025-12-07,W007,1,12.9,0
B016353,CU8019,S022,2025-12-07,C005,1,35.0,0
B016354,CU1784,S022,2025-12-07,D060,1,114.52,1
B016354,CU1784,S022,2025-12-07,W001,1,9.9,0
B016354,CU1784,S022,2025-12-07,C002,1,42.0,0
B016355,CU7463,S022,2025-12-07,D044,1,82.57,0
B016355,CU7463,S022,2025-12-07,W005,1,12.9,0
B016355,CU7463,S022,2025-12-07,C006,1,22.0,0
B016356,CU4045,S022,2025-12-07,D022,1,93.93,0
B016356,CU4045,S022,2025-12-07,W006,1,15.9,0
B016357,CU2731,S022,2025-12-07,D042,1,111.06,0
B016357,CU2731,S022,2025-12-07,C005,1,42.0,0
B016358,CU8045,S022,2025-12-07,D044,1,81.46,0
B016358,CU8045,S022,2025-12-07,W005,2,9.9,0
B016359,CU1541,S022,2025-12-08,D032,1,76.7,0
B016359,CU1541,S022,2025-12-08,W005,2,9.9,0
B016360,CU8301,S022,2025-12-08,D056,1,83.93,0
B016361,CU6991,S022,2025-12-08,D032,2,77.32,0
B016361,CU6991,S022,2025-12-08,W004,1,15.9,0
B016361,CU6991,S022,2025-12-08,C005,1,28.0,0
B016362,CU3755,S022,2025-12-08,D056,1,78.12,1
B016362,CU3755,S022,2025-12-08,W005,1,9.9,0
B016362,CU3755,S022,2025-12-08,C002,1,28.0,0
B016363,CU7267,S022,2025-12-08,D023,2,104.52,1
B016363,CU7267,S022,2025-12-08,W002,1,15.9,1
B016364,CU9370,S022,2025-12-08,D060,1,126.03,0
B016364,CU9370,S022,2025-12-08,W006,1,9.9,1
B016364,CU9370,S022,2025-12-08,C004,1,28.0,0
B016365,CU8461,S022,2025-12-08,D023,2,115.51,0
B016366,CU5118,S022,2025-12-08,D012,2,110.88,0
B016367,CU6685,S022,2025-12-08,D044,1,79.82,0
B016367,CU6685,S022,2025-12-08,C003,1,42.0,0
B016368,CU6441,S022,2025-12-08,D012,1,103.15,1
B016368,CU6441,S022,2025-12-08,W003,1,15.9,0
B016369,CU8059,S022,2025-12-08,D018,1,103.59,0
B016369,CU8059,S022,2025-12-08,W008,1,18.9,0
B016369,CU8059,S022,2025-12-08,C004,1,35.0,1
B016370,CU8337,S022,2025-12-08,D049,1,79.12,0
B016370,CU8337,S022,2025-12-08,W007,2,9.9,0
B016371,CU3691,S022,2025-12-08,D060,1,122.94,0
B016372,CU6456,S022,2025-12-08,D060,1,127.87,0
B016372,CU6456,S022,2025-12-08,W004,1,18.9,0
B016373,CU7765,S022,2025-12-09,D032,2,73.95,1
B016373,CU7765,S022,2025-12-09,W008,1,15.9,0
B016373,CU7765,S022,2025-12-09,C003,1,22.0,0
B016374,CU4762,S022,2025-12-09,D012,1,109.24,0
B016375,CU1201,S022,2025-12-09,D008,2,69.03,0
B016375,CU1201,S022,2025-12-09,W007,1,12.9,0
B016376,CU4764,S022,2025-12-09,D039,1,93.89,0
B016377,CU1010,S022,2025-12-09,D032,1,78.0,0
B016377,CU1010,S022,2025-12-09,W005,1,15.9,1
B016377,CU1010,S022,2025-12-09,C002,1,35.0,0
B016378,CU7913,S022,2025-12-09,D008,1,69.49,0
B016378,CU7913,S022,2025-12-09,W002,1,9.9,0
B016379,CU6403,S022,2025-12-09,D022,1,94.6,0
B016379,CU6403,S022,2025-12-09,W002,1,15.9,0
B016380,CU5917,S022,2025-12-09,D025,1,71.0,0
B016380,CU5917,S022,2025-12-09,W005,2,12.9,0
B016381,CU4282,S022,2025-12-09,D056,1,83.52,0
B016381,CU4282,S022,2025-12-09,W001,2,12.9,0
B016382,CU7475,S022,2025-12-09,D060,2,124.19,0
B016383,CU9533,S022,2025-12-09,D049,2,78.42,0
B016383,CU9533,S022,2025-12-09,W003,1,18.9,0
B016384,CU1077,S022,2025-12-09,D032,2,76.45,0
B016384,CU1077,S022,2025-12-09,W005,1,9.9,0
B016384,CU1077,S022,2025-12-09,C003,1,22.0,0
B016385,CU3643,S022,2025-12-09,D028,2,91.28,0
B016385,CU3643,S022,2025-12-09,W002,1,18.9,0
B016386,CU5858,S022,2025-12-09,D025,1,69.76,0
B016387,CU3131,S022,2025-12-10,D049,1,78.2,0
B016387,CU3131,S022,2025-12-10,W004,2,15.9,0
B016387,CU3131,S022,2025-12-10,C003,1,28.0,0
B016388,CU2951,S022,2025-12-10,D039,1,91.72,0
B016388,CU2951,S022,2025-12-10,C004,1,28.0,0
B016389,CU3600,S022,2025-12-10,D023,2,115.11,0
B016389,CU3600,S022,2025-12-10,W006,2,12.9,1
B016390,CU7688,S022,2025-12-10,D018,1,95.44,1
B016390,CU7688,S022,2025-12-10,C004,1,28.0,0
B016391,CU4786,S022,2025-12-10,D060,1,123.52,0
B016392,CU3678,S022,2025-12-10,D023,1,113.43,0
B016392,CU3678,S022,2025-12-10,W008,1,15.9,0
B016392,CU3678,S022,2025-12-10,C005,1,22.0,0
B016393,CU5989,S022,2025-12-10,D056,2,78.36,1
B016393,CU5989,S022,2025-12-10,C001,1,35.0,0
B016394,CU4231,S022,2025-12-10,D056,1,84.04,0
B016394,CU4231,S022,2025-12-10,W001,2,18.9,0
B016394,CU4231,S022,2025-12-10,C005,1,42.0,1
B016395,CU5262,S022,2025-12-10,D032,1,78.96,0
B016395,CU5262,S022,2025-12-10,W002,2,9.9,0
B016396,CU9711,S022,2025-12-10,D039,2,94.93,0
B016396,CU9711,S022,2025-12-10,W004,2,18.9,1
B016397,CU8928,S022,2025-12-10,D018,1,107.33,0
B016397,CU8928,S022,2025-12-10,W003,1,18.9,0
B016397,CU8928,S022,2025-12-10,C002,1,35.0,0
B016398,CU2135,S022,2025-12-10,D060,1,124.45,0
B016398,CU2135,S022,2025-12-10,W006,1,12.9,0
B016399,CU4215,S022,2025-12-10,D060,2,125.29,0
B016399,CU4215,S022,2025-12-10,W005,1,18.9,0
B016400,CU3843,S022,2025-12-10,D044,1,80.6,0
B016400,CU3843,S022,2025-12-10,W001,2,9.9,0
B016400,CU3843,S022,2025-12-10,C004,1,42.0,0
B016401,CU2644,S022,2025-12-11,D060,1,126.5,0
B016401,CU2644,S022,2025-12-11,W002,1,18.9,1
B016401,CU2644,S022,2025-12-11,C005,1,28.0,0
B016402,CU8457,S022,2025-12-11,D049,1,70.7,1
B016403,CU8317,S022,2025-12-11,D049,1,76.39,0
B016403,CU8317,S022,2025-12-11,W004,2,15.9,1
B016404,CU9503,S022,2025-12-11,D044,2,80.13,0
B016404,CU9503,S022,2025-12-11,W006,1,12.9,0
B016404,CU9503,S022,2025-12-11,C003,1,35.0,0
B016405,CU6242,S022,2025-12-11,D056,2,85.31,0
B016406,CU2271,S022,2025-12-11,D056,1,82.13,1
B016407,CU9977,S022,2025-12-11,D032,2,78.68,0
B016408,CU1231,S022,2025-12-11,D060,1,127.31,0
B016408,CU1231,S022,2025-12-11,W004,1,18.9,0
B016409,CU7687,S022,2025-12-11,D039,1,95.47,0
B016409,CU7687,S022,2025-12-11,W007,1,9.9,0
B016410,CU7179,S022,2025-12-11,D032,1,74.26,1
B016410,CU7179,S022,2025-12-11,W002,1,12.9,0
B016410,CU7179,S022,2025-12-11,C004,1,22.0,0
B016411,CU5032,S022,2025-12-11,D056,1,83.85,0
B016411,CU5032,S022,2025-12-11,W002,1,9.9,1
B016411,CU5032,S022,2025-12-11,C001,1,42.0,0
B016412,CU3056,S022,2025-12-11,D049,2,76.0,0
B016413,CU4836,S022,2025-12-11,D044,1,82.47,0
B016413,CU4836,S022,2025-12-11,C003,1,22.0,0
B016414,CU2623,S022,2025-12-11,D042,1,112.79,0
B016414,CU2623,S022,2025-12-11,W003,1,15.9,0
B016415,CU4593,S022,2025-12-12,D018,1,107.73,0
B016416,CU1420,S022,2025-12-12,D060,1,126.5,0
B016416,CU1420,S022,2025-12-12,W008,1,9.9,0
B016417,CU8370,S022,2025-12-12,D032,1,78.38,0
B016418,CU1279,S022,2025-12-12,D018,1,105.66,0
B016419,CU5508,S022,2025-12-12,D022,2,91.94,0
B016419,CU5508,S022,2025-12-12,W007,2,15.9,0
B016420,CU4600,S022,2025-12-12,D023,1,111.83,0
B016420,CU4600,S022,2025-12-12,W007,2,9.9,0
B016420,CU4600,S022,2025-12-12,C001,1,28.0,0
B016421,CU5645,S022,2025-12-12,D044,1,80.46,0
B016422,CU6300,S022,2025-12-12,D042,1,116.18,0
B016422,CU6300,S022,2025-12-12,W006,1,9.9,0
B016422,CU6300,S022,2025-12-12,C003,1,42.0,0
B016423,CU8442,S022,2025-12-12,D039,1,89.08,1
B016423,CU8442,S022,2025-12-12,W001,2,18.9,0
B016424,CU9443,S022,2025-12-12,D023,2,113.35,0
B016424,CU9443,S022,2025-12-12,W007,2,9.9,0
B016424,CU9443,S022,2025-12-12,C006,1,42.0,0
B016425,CU7947,S022,2025-12-12,D022,1,92.51,0
B016426,CU6440,S022,2025-12-12,D025,1,68.89,0
B016426,CU6440,S022,2025-12-12,C001,1,22.0,0
B016427,CU8052,S022,2025-12-12,D018,1,108.0,0
B016427,CU8052,S022,2025-12-12,C003,1,28.0,0
B016428,CU8181,S022,2025-12-12,D023,1,113.82,0
B016428,CU8181,S022,2025-12-12,W004,1,12.9,1
B016428,CU8181,S022,2025-12-12,C001,1,22.0,0
B016429,CU2894,S022,2025-12-13,D039,1,91.46,0
B016429,CU2894,S022,2025-12-13,C002,1,28.0,0
B016430,CU4627,S022,2025-12-13,D049,1,78.91,0
B016430,CU4627,S022,2025-12-13,W007,1,12.9,0
B016431,CU6528,S022,2025-12-13,D018,2,103.59,0
B016431,CU6528,S022,2025-12-13,W007,1,12.9,0
B016432,CU3683,S022,2025-12-13,D044,2,80.0,0
B016432,CU3683,S022,2025-12-13,W004,2,12.9,0
B016433,CU7963,S022,2025-12-13,D044,1,74.11,1
B016434,CU3333,S022,2025-12-13,D023,1,115.86,0
B016434,CU3333,S022,2025-12-13,W006,1,15.9,0
B016435,CU7326,S022,2025-12-13,D018,1,104.74,0
B016435,CU7326,S022,2025-12-13,C001,1,28.0,0
B016436,CU8323,S022,2025-12-13,D042,1,112.2,0
B016436,CU8323,S022,2025-12-13,W005,1,9.9,1
B016437,CU2089,S022,2025-12-13,D022,2,94.92,0
B016437,CU2089,S022,2025-12-13,W005,1,9.9,1
B016438,CU8853,S022,2025-12-13,D060,1,124.59,0
B016438,CU8853,S022,2025-12-13,W008,1,15.9,0
B016439,CU9816,S022,2025-12-13,D028,1,83.81,1
B016440,CU6174,S022,2025-12-13,D022,2,92.69,0
B016441,CU4818,S022,2025-12-13,D023,1,111.45,0
B016441,CU4818,S022,2025-12-13,W004,1,9.9,0
B016442,CU5051,S022,2025-12-13,D056,2,85.22,0
B016442,CU5051,S022,2025-12-13,W002,1,15.9,0
B016443,CU8958,S022,2025-12-14,D039,1,87.72,1
B016443,CU8958,S022,2025-12-14,C004,1,35.0,0
B016444,CU3072,S022,2025-12-14,D039,1,92.81,0
B016444,CU3072,S022,2025-12-14,W007,1,9.9,0
B016445,CU3702,S022,2025-12-14,D012,1,106.98,0
B016445,CU3702,S022,2025-12-14,W007,1,12.9,0
B016446,CU5973,S022,2025-12-14,D042,1,107.71,1
B016447,CU8273,S022,2025-12-14,D008,1,68.88,0
B016447,CU8273,S022,2025-12-14,W007,2,18.9,1
B016447,CU8273,S022,2025-12-14,C006,1,28.0,0
B016448,CU1920,S022,2025-12-14,D039,1,94.95,0
B016448,CU1920,S022,2025-12-14,W003,1,12.9,1
B016449,CU2418,S022,2025-12-14,D049,2,75.81,0
B016450,CU7601,S022,2025-12-14,D008,2,63.32,1
B016450,CU7601,S022,2025-12-14,W001,1,12.9,0
B016451,CU2931,S022,2025-12-14,D039,1,94.44,0
B016451,CU2931,S022,2025-12-14,W005,1,15.9,1
B016451,CU2931,S022,2025-12-14,C001,1,28.0,0
B016452,CU9673,S022,2025-12-14,D023,1,105.17,1
B016452,CU9673,S022,2025-12-14,C001,1,42.0,0
B016453,CU5636,S022,2025-12-14,D042,1,115.76,0
B016453,CU5636,S022,2025-12-14,W002,1,18.9,0
B016454,CU5057,S022,2025-12-14,D060,1,126.62,0
B016454,CU5057,S022,2025-12-14,W006,2,9.9,0
B016455,CU8958,S022,2025-12-14,D025,1,69.62,0
B016456,CU5188,S022,2025-12-14,D056,1,84.3,0
B016456,CU5188,S022,2025-12-14,W006,1,15.9,0
B016457,CU1063,S022,2025-12-15,D044,1,80.56,0
B016457,CU1063,S022,2025-12-15,C001,1,42.0,0
B016458,CU9402,S022,2025-12-15,D025,2,70.32,0
B016458,CU9402,S022,2025-12-15,W001,1,18.9,0
B016458,CU9402,S022,2025-12-15,C002,1,42.0,0
B016459,CU8541,S022,2025-12-15,D018,1,107.12,0
B016459,CU8541,S022,2025-12-15,W001,1,15.9,0
B016460,CU9513,S022,2025-12-15,D056,1,86.15,0
B016460,CU9513,S022,2025-12-15,W005,1,12.9,0
B016460,CU9513,S022,2025-12-15,C003,1,42.0,0
B016461,CU1493,S022,2025-12-15,D049,1,78.18,0
B016461,CU1493,S022,2025-12-15,W008,1,18.9,0
B016462,CU5884,S022,2025-12-15,D039,1,94.38,0
B016462,CU5884,S022,2025-12-15,W002,1,15.9,0
B016462,CU5884,S022,2025-12-15,C006,1,42.0,0
B016463,CU9902,S022,2025-12-15,D039,1,91.85,0
B016464,CU6063,S022,2025-12-15,D023,1,113.4,0
B016464,CU6063,S022,2025-12-15,W005,2,9.9,0
B016464,CU6063,S022,2025-12-15,C004,1,35.0,0
B016465,CU6560,S022,2025-12-15,D049,1,77.57,0
B016466,CU1871,S022,2025-12-15,D023,2,113.54,0
B016467,CU8612,S022,2025-12-15,D044,1,80.35,0
B016467,CU8612,S022,2025-12-15,W004,1,15.9,0
B016467,CU8612,S022,2025-12-15,C002,1,35.0,0
B016468,CU3450,S022,2025-12-15,D032,1,77.36,0
B016468,CU3450,S022,2025-12-15,W007,2,12.9,1
B016469,CU9991,S022,2025-12-15,D012,1,108.38,0
B016470,CU2539,S022,2025-12-15,D056,2,86.18,0
B016470,CU2539,S022,2025-12-15,C005,1,28.0,0
B016471,CU2616,S022,2025-12-16,D018,2,103.45,0
B016471,CU2616,S022,2025-12-16,W001,2,18.9,0
B016471,CU2616,S022,2025-12-16,C006,1,22.0,0
B016472,CU2021,S022,2025-12-16,D022,2,92.39,0
B016472,CU2021,S022,2025-12-16,C006,1,42.0,0
B016473,CU3655,S022,2025-12-16,D022,2,88.42,1
B016473,CU3655,S022,2025-12-16,W004,1,9.9,0
B016474,CU7953,S022,2025-12-16,D044,1,77.81,1
B016474,CU7953,S022,2025-12-16,W006,2,12.9,0
B016475,CU6401,S022,2025-12-16,D060,1,127.44,0
B016475,CU6401,S022,2025-12-16,W003,2,18.9,0
B016476,CU3573,S022,2025-12-16,D044,1,80.22,0
B016476,CU3573,S022,2025-12-16,W007,2,15.9,0
B016477,CU1044,S022,2025-12-16,D022,1,91.86,0
B016477,CU1044,S022,2025-12-16,W008,1,12.9,0
B016478,CU2655,S022,2025-12-16,D060,1,124.44,0
